"pixel","bs_sic_x10","sicDate","x","y","lon","lat"
10,0.999000012874603,"20240207",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240207",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240207",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240207",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.939000010490417,"20240207",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.949999988079071,"20240207",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.953999996185303,"20240207",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240208",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240208",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.924000024795532,"20240208",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240208",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.944999992847443,"20240208",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.934000015258789,"20240208",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.98199999332428,"20240208",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.999000012874603,"20240208",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240208",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240208",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240208",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240208",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240208",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240208",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.944999992847443,"20240208",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.97299998998642,"20240208",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240209",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240209",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240209",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240209",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240209",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240209",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240209",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240209",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240209",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240209",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240209",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240209",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240209",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240209",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240209",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240209",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240210",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240210",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240210",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240210",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240210",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240210",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.992999970912933,"20240210",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240210",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240210",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240210",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240210",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240210",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240210",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240210",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240210",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240210",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240211",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240211",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240211",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240211",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240211",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240211",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240211",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240211",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240211",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240211",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240211",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240211",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240211",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240211",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240211",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240211",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240212",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240212",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240212",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240212",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240212",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240212",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240212",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240212",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240212",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240212",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240212",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240212",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240212",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240212",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240212",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240212",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240213",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240213",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240213",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240213",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240213",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240213",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240213",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240213",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240213",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240213",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240213",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240213",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240213",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240213",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240213",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240213",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240214",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.935000002384186,"20240214",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240214",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.922999978065491,"20240214",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240214",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240214",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.926999986171722,"20240214",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.950999975204468,"20240214",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.949000000953674,"20240214",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.927999973297119,"20240214",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240214",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240214",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240214",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240214",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240214",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240214",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240215",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240215",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240215",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240215",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240215",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240215",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.922999978065491,"20240215",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.939000010490417,"20240215",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.936999976634979,"20240215",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240215",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240215",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240215",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240215",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240215",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240215",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240215",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240216",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240216",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240216",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240216",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240216",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240216",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240216",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240216",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240216",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240216",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240216",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240216",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240216",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240216",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240216",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240216",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240217",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240217",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.925999999046326,"20240217",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240217",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.954999983310699,"20240217",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240217",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240217",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240217",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240217",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240217",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240217",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240217",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240217",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.935000002384186,"20240217",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.939999997615814,"20240217",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.941999971866608,"20240217",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.953999996185303,"20240218",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240218",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.96399998664856,"20240218",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.933000028133392,"20240218",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.966000020503998,"20240218",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.939999997615814,"20240218",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.949999988079071,"20240218",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.98199999332428,"20240218",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.958000004291534,"20240218",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.962999999523163,"20240218",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240218",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240218",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.929000020027161,"20240218",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.955999970436096,"20240218",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.96399998664856,"20240218",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.977999985218048,"20240218",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240219",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.994000017642975,"20240219",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240219",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240219",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240219",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240219",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240219",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.933000028133392,"20240219",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.967999994754791,"20240219",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.917999982833862,"20240219",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.982999980449677,"20240219",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.998000025749207,"20240219",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240219",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240219",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240219",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240219",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.995999991893768,"20240220",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.966000020503998,"20240220",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240220",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240220",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240220",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.994000017642975,"20240220",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240220",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.948000013828278,"20240220",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.994000017642975,"20240220",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.989000022411346,"20240220",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.939999997615814,"20240220",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.972000002861023,"20240220",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.990000009536743,"20240220",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240220",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240220",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240220",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240221",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240221",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240221",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240221",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.995999991893768,"20240221",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.990000009536743,"20240221",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240221",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240221",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.995000004768372,"20240221",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.989000022411346,"20240221",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.986999988555908,"20240221",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.996999979019165,"20240221",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240221",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240221",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240221",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240221",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240222",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240222",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240222",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240222",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240222",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240222",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240222",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240222",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.980000019073486,"20240222",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.957000017166138,"20240222",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240222",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240222",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240222",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240222",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240222",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240222",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240223",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240223",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240223",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240223",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240223",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240223",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240223",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240223",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.996999979019165,"20240223",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.99099999666214,"20240223",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.989000022411346,"20240223",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.971000015735626,"20240223",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.989000022411346,"20240223",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.996999979019165,"20240223",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.995999991893768,"20240223",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240223",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.931999981403351,"20240224",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.939999997615814,"20240224",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.958999991416931,"20240224",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.953999996185303,"20240224",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.945999979972839,"20240224",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.945999979972839,"20240224",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240224",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.925000011920929,"20240224",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.925000011920929,"20240224",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.925999999046326,"20240224",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240224",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240224",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240224",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240224",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240224",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240224",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240225",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240225",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240225",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240225",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.922999978065491,"20240225",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240225",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240225",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240225",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240225",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240225",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240225",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240225",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240225",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240225",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.920000016689301,"20240225",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.945999979972839,"20240225",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.935000002384186,"20240226",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240226",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.948000013828278,"20240226",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240226",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.952000021934509,"20240226",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240226",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240226",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240226",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240226",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240226",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240226",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.925999999046326,"20240226",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240226",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.927999973297119,"20240226",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.962999999523163,"20240226",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.955999970436096,"20240226",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.954999983310699,"20240227",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.945999979972839,"20240227",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.984000027179718,"20240227",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.952000021934509,"20240227",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.976999998092651,"20240227",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.927999973297119,"20240227",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240227",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.940999984741211,"20240227",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.931999981403351,"20240227",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240227",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.945999979972839,"20240227",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.950999975204468,"20240227",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.954999983310699,"20240227",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.980000019073486,"20240227",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.98199999332428,"20240227",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.944000005722046,"20240227",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.986000001430511,"20240228",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.976999998092651,"20240228",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.998000025749207,"20240228",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.96399998664856,"20240228",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.978999972343445,"20240228",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.940999984741211,"20240228",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.950999975204468,"20240228",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.954999983310699,"20240228",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.953999996185303,"20240228",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.952000021934509,"20240228",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.958999991416931,"20240228",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.982999980449677,"20240228",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.976000010967255,"20240228",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
