"","pixel","bs_sic_x10","lon","lat","sicDate","x","y"
"2154",2,0,-173.33655426,62.42821497,"20221104",-2387276.81855827,1887831.88592911
"3154",3,0,-172.67357453,62.40051872,"20221104",-2411473.28765688,1862022.41413149
"4154",4,0,-172.9293529,62.57602444,"20221104",-2387276.60372308,1860409.10948969
"5154",5,0,-172.3087748,62.53892242,"20221104",-2410666.53116729,1837019.28420536
"6154",6,0,-172.59435311,62.72215112,"20221104",-2384856.75697129,1836212.53598877
"7154",7,0,-172.8825669,62.86960264,"20221104",-2362273.2266533,1837825.46139676
"8154",8,0,-173.28950402,62.74155685,"20221104",-2360660.30422343,1863635.10199659
"9154",9,0,-173.64949576,62.61006956,"20221104",-2360660.49126403,1887831.6767689
"10154",10,0,-174.05315813,62.45989067,"20221104",-2360660.70709449,1915254.47383621
"11179",11,0,-173.73223588,62.30883546,"20221104",-2384857.35645813,1912834.99988579
"12162",12,0,-173.39871039,62.13615455,"20221104",-2411473.67853153,1911222.11307978
"13154",13,0,-173.10043038,61.95538139,"20221104",-2437718.94307876,1911445.37777676
"14154",14,0,-172.74200852,62.09614904,"20221104",-2436850.54348647,1886267.69227442
"15154",15,0,-172.37301955,62.21931067,"20221104",-2437718.54562213,1861958.28583285
"16154",16,0,-172.01043703,62.34746359,"20221104",-2437718.35458089,1837648.8452323
"1722",1,0,-173.05576386,62.26233287,"20221105",-2411473.49214075,1887832.07778017
"2155",2,0,-173.33655426,62.42821497,"20221105",-2387276.81855827,1887831.88592911
"3155",3,0,-172.67357453,62.40051872,"20221105",-2411473.28765688,1862022.41413149
"4155",4,0,-172.9293529,62.57602444,"20221105",-2387276.60372308,1860409.10948969
"5155",5,0,-172.3087748,62.53892242,"20221105",-2410666.53116729,1837019.28420536
"6155",6,0,-172.59435311,62.72215112,"20221105",-2384856.75697129,1836212.53598877
"7155",7,0,-172.8825669,62.86960264,"20221105",-2362273.2266533,1837825.46139676
"8155",8,0,-173.28950402,62.74155685,"20221105",-2360660.30422343,1863635.10199659
"9155",9,0,-173.64949576,62.61006956,"20221105",-2360660.49126403,1887831.6767689
"10155",10,0,-174.05315813,62.45989067,"20221105",-2360660.70709449,1915254.47383621
"11180",11,0,-173.73223588,62.30883546,"20221105",-2384857.35645813,1912834.99988579
"12163",12,0,-173.39871039,62.13615455,"20221105",-2411473.67853153,1911222.11307978
"13155",13,0,-173.10043038,61.95538139,"20221105",-2437718.94307876,1911445.37777676
"14155",14,0,-172.74200852,62.09614904,"20221105",-2436850.54348647,1886267.69227442
"15155",15,0,-172.37301955,62.21931067,"20221105",-2437718.54562213,1861958.28583285
"16155",16,0,-172.01043703,62.34746359,"20221105",-2437718.35458089,1837648.8452323
"1723",1,0,-173.05576386,62.26233287,"20221106",-2411473.49214075,1887832.07778017
"2156",2,0,-173.33655426,62.42821497,"20221106",-2387276.81855827,1887831.88592911
"3156",3,0,-172.67357453,62.40051872,"20221106",-2411473.28765688,1862022.41413149
"4156",4,0,-172.9293529,62.57602444,"20221106",-2387276.60372308,1860409.10948969
"5156",5,0,-172.3087748,62.53892242,"20221106",-2410666.53116729,1837019.28420536
"6156",6,0,-172.59435311,62.72215112,"20221106",-2384856.75697129,1836212.53598877
"7156",7,0,-172.8825669,62.86960264,"20221106",-2362273.2266533,1837825.46139676
"8156",8,0,-173.28950402,62.74155685,"20221106",-2360660.30422343,1863635.10199659
"9156",9,0,-173.64949576,62.61006956,"20221106",-2360660.49126403,1887831.6767689
"10156",10,0,-174.05315813,62.45989067,"20221106",-2360660.70709449,1915254.47383621
"11181",11,0,-173.73223588,62.30883546,"20221106",-2384857.35645813,1912834.99988579
"12164",12,0,-173.39871039,62.13615455,"20221106",-2411473.67853153,1911222.11307978
"13156",13,0,-173.10043038,61.95538139,"20221106",-2437718.94307876,1911445.37777676
"14156",14,0,-172.74200852,62.09614904,"20221106",-2436850.54348647,1886267.69227442
"15156",15,0,-172.37301955,62.21931067,"20221106",-2437718.54562213,1861958.28583285
"16156",16,0,-172.01043703,62.34746359,"20221106",-2437718.35458089,1837648.8452323
"1724",1,0,-173.05576386,62.26233287,"20221107",-2411473.49214075,1887832.07778017
"2157",2,0,-173.33655426,62.42821497,"20221107",-2387276.81855827,1887831.88592911
"3157",3,0,-172.67357453,62.40051872,"20221107",-2411473.28765688,1862022.41413149
"4157",4,0,-172.9293529,62.57602444,"20221107",-2387276.60372308,1860409.10948969
"5157",5,0,-172.3087748,62.53892242,"20221107",-2410666.53116729,1837019.28420536
"6157",6,0,-172.59435311,62.72215112,"20221107",-2384856.75697129,1836212.53598877
"7157",7,0,-172.8825669,62.86960264,"20221107",-2362273.2266533,1837825.46139676
"8157",8,0,-173.28950402,62.74155685,"20221107",-2360660.30422343,1863635.10199659
"9157",9,0,-173.64949576,62.61006956,"20221107",-2360660.49126403,1887831.6767689
"10157",10,0,-174.05315813,62.45989067,"20221107",-2360660.70709449,1915254.47383621
"11182",11,0,-173.73223588,62.30883546,"20221107",-2384857.35645813,1912834.99988579
"12165",12,0,-173.39871039,62.13615455,"20221107",-2411473.67853153,1911222.11307978
"13157",13,0,-173.10043038,61.95538139,"20221107",-2437718.94307876,1911445.37777676
"14157",14,0,-172.74200852,62.09614904,"20221107",-2436850.54348647,1886267.69227442
"15157",15,0,-172.37301955,62.21931067,"20221107",-2437718.54562213,1861958.28583285
"16157",16,0,-172.01043703,62.34746359,"20221107",-2437718.35458089,1837648.8452323
"1725",1,0,-173.05576386,62.26233287,"20221108",-2411473.49214075,1887832.07778017
"2158",2,0,-173.33655426,62.42821497,"20221108",-2387276.81855827,1887831.88592911
"3158",3,0,-172.67357453,62.40051872,"20221108",-2411473.28765688,1862022.41413149
"4158",4,0,-172.9293529,62.57602444,"20221108",-2387276.60372308,1860409.10948969
"5158",5,0,-172.3087748,62.53892242,"20221108",-2410666.53116729,1837019.28420536
"6158",6,0,-172.59435311,62.72215112,"20221108",-2384856.75697129,1836212.53598877
"7158",7,0,-172.8825669,62.86960264,"20221108",-2362273.2266533,1837825.46139676
"8158",8,0,-173.28950402,62.74155685,"20221108",-2360660.30422343,1863635.10199659
"9158",9,0,-173.64949576,62.61006956,"20221108",-2360660.49126403,1887831.6767689
"10158",10,0,-174.05315813,62.45989067,"20221108",-2360660.70709449,1915254.47383621
"11183",11,0,-173.73223588,62.30883546,"20221108",-2384857.35645813,1912834.99988579
"12166",12,0,-173.39871039,62.13615455,"20221108",-2411473.67853153,1911222.11307978
"13158",13,0,-173.10043038,61.95538139,"20221108",-2437718.94307876,1911445.37777676
"14158",14,0,-172.74200852,62.09614904,"20221108",-2436850.54348647,1886267.69227442
"15158",15,0,-172.37301955,62.21931067,"20221108",-2437718.54562213,1861958.28583285
"16158",16,0,-172.01043703,62.34746359,"20221108",-2437718.35458089,1837648.8452323
"1726",1,0,-173.05576386,62.26233287,"20221109",-2411473.49214075,1887832.07778017
"2159",2,0,-173.33655426,62.42821497,"20221109",-2387276.81855827,1887831.88592911
"3159",3,0,-172.67357453,62.40051872,"20221109",-2411473.28765688,1862022.41413149
"4159",4,0,-172.9293529,62.57602444,"20221109",-2387276.60372308,1860409.10948969
"5159",5,0,-172.3087748,62.53892242,"20221109",-2410666.53116729,1837019.28420536
"6159",6,0,-172.59435311,62.72215112,"20221109",-2384856.75697129,1836212.53598877
"7159",7,0,-172.8825669,62.86960264,"20221109",-2362273.2266533,1837825.46139676
"8159",8,0,-173.28950402,62.74155685,"20221109",-2360660.30422343,1863635.10199659
"9159",9,0,-173.64949576,62.61006956,"20221109",-2360660.49126403,1887831.6767689
"10159",10,0,-174.05315813,62.45989067,"20221109",-2360660.70709449,1915254.47383621
"11184",11,0,-173.73223588,62.30883546,"20221109",-2384857.35645813,1912834.99988579
"12167",12,0,-173.39871039,62.13615455,"20221109",-2411473.67853153,1911222.11307978
"13159",13,0,-173.10043038,61.95538139,"20221109",-2437718.94307876,1911445.37777676
"14159",14,0,-172.74200852,62.09614904,"20221109",-2436850.54348647,1886267.69227442
"15159",15,0,-172.37301955,62.21931067,"20221109",-2437718.54562213,1861958.28583285
"16159",16,0,-172.01043703,62.34746359,"20221109",-2437718.35458089,1837648.8452323
"1727",1,0,-173.05576386,62.26233287,"20221110",-2411473.49214075,1887832.07778017
"2160",2,0,-173.33655426,62.42821497,"20221110",-2387276.81855827,1887831.88592911
"3160",3,0,-172.67357453,62.40051872,"20221110",-2411473.28765688,1862022.41413149
"4160",4,0,-172.9293529,62.57602444,"20221110",-2387276.60372308,1860409.10948969
"5160",5,0,-172.3087748,62.53892242,"20221110",-2410666.53116729,1837019.28420536
"6160",6,0,-172.59435311,62.72215112,"20221110",-2384856.75697129,1836212.53598877
"7160",7,0,-172.8825669,62.86960264,"20221110",-2362273.2266533,1837825.46139676
"8160",8,0,-173.28950402,62.74155685,"20221110",-2360660.30422343,1863635.10199659
"9160",9,0,-173.64949576,62.61006956,"20221110",-2360660.49126403,1887831.6767689
"10160",10,0,-174.05315813,62.45989067,"20221110",-2360660.70709449,1915254.47383621
"11185",11,0,-173.73223588,62.30883546,"20221110",-2384857.35645813,1912834.99988579
"12168",12,0,-173.39871039,62.13615455,"20221110",-2411473.67853153,1911222.11307978
"13160",13,0,-173.10043038,61.95538139,"20221110",-2437718.94307876,1911445.37777676
"14160",14,0,-172.74200852,62.09614904,"20221110",-2436850.54348647,1886267.69227442
"15160",15,0,-172.37301955,62.21931067,"20221110",-2437718.54562213,1861958.28583285
"16160",16,0,-172.01043703,62.34746359,"20221110",-2437718.35458089,1837648.8452323
"1728",1,0,-173.05576386,62.26233287,"20221111",-2411473.49214075,1887832.07778017
"2161",2,0,-173.33655426,62.42821497,"20221111",-2387276.81855827,1887831.88592911
"3161",3,0,-172.67357453,62.40051872,"20221111",-2411473.28765688,1862022.41413149
"4161",4,0,-172.9293529,62.57602444,"20221111",-2387276.60372308,1860409.10948969
"5161",5,0,-172.3087748,62.53892242,"20221111",-2410666.53116729,1837019.28420536
"6161",6,0,-172.59435311,62.72215112,"20221111",-2384856.75697129,1836212.53598877
"7161",7,0,-172.8825669,62.86960264,"20221111",-2362273.2266533,1837825.46139676
"8161",8,0,-173.28950402,62.74155685,"20221111",-2360660.30422343,1863635.10199659
"9161",9,0,-173.64949576,62.61006956,"20221111",-2360660.49126403,1887831.6767689
"10161",10,0,-174.05315813,62.45989067,"20221111",-2360660.70709449,1915254.47383621
"11186",11,0,-173.73223588,62.30883546,"20221111",-2384857.35645813,1912834.99988579
"12169",12,0,-173.39871039,62.13615455,"20221111",-2411473.67853153,1911222.11307978
"13161",13,0,-173.10043038,61.95538139,"20221111",-2437718.94307876,1911445.37777676
"14161",14,0,-172.74200852,62.09614904,"20221111",-2436850.54348647,1886267.69227442
"15161",15,0,-172.37301955,62.21931067,"20221111",-2437718.54562213,1861958.28583285
"16161",16,0,-172.01043703,62.34746359,"20221111",-2437718.35458089,1837648.8452323
"1729",1,0,-173.05576386,62.26233287,"20221112",-2411473.49214075,1887832.07778017
"2162",2,0,-173.33655426,62.42821497,"20221112",-2387276.81855827,1887831.88592911
"3162",3,0,-172.67357453,62.40051872,"20221112",-2411473.28765688,1862022.41413149
"4162",4,0,-172.9293529,62.57602444,"20221112",-2387276.60372308,1860409.10948969
"5162",5,0,-172.3087748,62.53892242,"20221112",-2410666.53116729,1837019.28420536
"6162",6,0,-172.59435311,62.72215112,"20221112",-2384856.75697129,1836212.53598877
"7162",7,0,-172.8825669,62.86960264,"20221112",-2362273.2266533,1837825.46139676
"8162",8,0,-173.28950402,62.74155685,"20221112",-2360660.30422343,1863635.10199659
"9162",9,0,-173.64949576,62.61006956,"20221112",-2360660.49126403,1887831.6767689
"10162",10,0,-174.05315813,62.45989067,"20221112",-2360660.70709449,1915254.47383621
"11187",11,0,-173.73223588,62.30883546,"20221112",-2384857.35645813,1912834.99988579
"12170",12,0,-173.39871039,62.13615455,"20221112",-2411473.67853153,1911222.11307978
"13162",13,0,-173.10043038,61.95538139,"20221112",-2437718.94307876,1911445.37777676
"14162",14,0,-172.74200852,62.09614904,"20221112",-2436850.54348647,1886267.69227442
"15162",15,0,-172.37301955,62.21931067,"20221112",-2437718.54562213,1861958.28583285
"16162",16,0,-172.01043703,62.34746359,"20221112",-2437718.35458089,1837648.8452323
"1730",1,0,-173.05576386,62.26233287,"20221113",-2411473.49214075,1887832.07778017
"2163",2,0,-173.33655426,62.42821497,"20221113",-2387276.81855827,1887831.88592911
"3163",3,0,-172.67357453,62.40051872,"20221113",-2411473.28765688,1862022.41413149
"4163",4,0,-172.9293529,62.57602444,"20221113",-2387276.60372308,1860409.10948969
"5163",5,0,-172.3087748,62.53892242,"20221113",-2410666.53116729,1837019.28420536
"6163",6,0,-172.59435311,62.72215112,"20221113",-2384856.75697129,1836212.53598877
"7163",7,0,-172.8825669,62.86960264,"20221113",-2362273.2266533,1837825.46139676
"8163",8,0,-173.28950402,62.74155685,"20221113",-2360660.30422343,1863635.10199659
"9163",9,0,-173.64949576,62.61006956,"20221113",-2360660.49126403,1887831.6767689
"10163",10,0,-174.05315813,62.45989067,"20221113",-2360660.70709449,1915254.47383621
"11188",11,0,-173.73223588,62.30883546,"20221113",-2384857.35645813,1912834.99988579
"12171",12,0,-173.39871039,62.13615455,"20221113",-2411473.67853153,1911222.11307978
"13163",13,0,-173.10043038,61.95538139,"20221113",-2437718.94307876,1911445.37777676
"14163",14,0,-172.74200852,62.09614904,"20221113",-2436850.54348647,1886267.69227442
"15163",15,0,-172.37301955,62.21931067,"20221113",-2437718.54562213,1861958.28583285
"16163",16,0,-172.01043703,62.34746359,"20221113",-2437718.35458089,1837648.8452323
"1731",1,0,-173.05576386,62.26233287,"20221114",-2411473.49214075,1887832.07778017
"2164",2,0,-173.33655426,62.42821497,"20221114",-2387276.81855827,1887831.88592911
"3164",3,0,-172.67357453,62.40051872,"20221114",-2411473.28765688,1862022.41413149
"4164",4,0,-172.9293529,62.57602444,"20221114",-2387276.60372308,1860409.10948969
"5164",5,0,-172.3087748,62.53892242,"20221114",-2410666.53116729,1837019.28420536
"6164",6,0,-172.59435311,62.72215112,"20221114",-2384856.75697129,1836212.53598877
"7164",7,0,-172.8825669,62.86960264,"20221114",-2362273.2266533,1837825.46139676
"8164",8,0,-173.28950402,62.74155685,"20221114",-2360660.30422343,1863635.10199659
"9164",9,0,-173.64949576,62.61006956,"20221114",-2360660.49126403,1887831.6767689
"10164",10,0,-174.05315813,62.45989067,"20221114",-2360660.70709449,1915254.47383621
"11189",11,0,-173.73223588,62.30883546,"20221114",-2384857.35645813,1912834.99988579
"12172",12,0,-173.39871039,62.13615455,"20221114",-2411473.67853153,1911222.11307978
"13164",13,0,-173.10043038,61.95538139,"20221114",-2437718.94307876,1911445.37777676
"14164",14,0,-172.74200852,62.09614904,"20221114",-2436850.54348647,1886267.69227442
"15164",15,0,-172.37301955,62.21931067,"20221114",-2437718.54562213,1861958.28583285
"16164",16,0,-172.01043703,62.34746359,"20221114",-2437718.35458089,1837648.8452323
"1732",1,0,-173.05576386,62.26233287,"20221115",-2411473.49214075,1887832.07778017
"2165",2,0,-173.33655426,62.42821497,"20221115",-2387276.81855827,1887831.88592911
"3165",3,0,-172.67357453,62.40051872,"20221115",-2411473.28765688,1862022.41413149
"4165",4,0,-172.9293529,62.57602444,"20221115",-2387276.60372308,1860409.10948969
"5165",5,0,-172.3087748,62.53892242,"20221115",-2410666.53116729,1837019.28420536
"6165",6,0,-172.59435311,62.72215112,"20221115",-2384856.75697129,1836212.53598877
"7165",7,0,-172.8825669,62.86960264,"20221115",-2362273.2266533,1837825.46139676
"8165",8,0,-173.28950402,62.74155685,"20221115",-2360660.30422343,1863635.10199659
"9165",9,0,-173.64949576,62.61006956,"20221115",-2360660.49126403,1887831.6767689
"10165",10,0,-174.05315813,62.45989067,"20221115",-2360660.70709449,1915254.47383621
"11190",11,0,-173.73223588,62.30883546,"20221115",-2384857.35645813,1912834.99988579
"12173",12,0,-173.39871039,62.13615455,"20221115",-2411473.67853153,1911222.11307978
"13165",13,0,-173.10043038,61.95538139,"20221115",-2437718.94307876,1911445.37777676
"14165",14,0,-172.74200852,62.09614904,"20221115",-2436850.54348647,1886267.69227442
"15165",15,0,-172.37301955,62.21931067,"20221115",-2437718.54562213,1861958.28583285
"16165",16,0,-172.01043703,62.34746359,"20221115",-2437718.35458089,1837648.8452323
"1733",1,0,-173.05576386,62.26233287,"20221116",-2411473.49214075,1887832.07778017
"2166",2,0,-173.33655426,62.42821497,"20221116",-2387276.81855827,1887831.88592911
"3166",3,0,-172.67357453,62.40051872,"20221116",-2411473.28765688,1862022.41413149
"4166",4,0,-172.9293529,62.57602444,"20221116",-2387276.60372308,1860409.10948969
"5166",5,0,-172.3087748,62.53892242,"20221116",-2410666.53116729,1837019.28420536
"6166",6,0,-172.59435311,62.72215112,"20221116",-2384856.75697129,1836212.53598877
"7166",7,0,-172.8825669,62.86960264,"20221116",-2362273.2266533,1837825.46139676
"8166",8,0,-173.28950402,62.74155685,"20221116",-2360660.30422343,1863635.10199659
"9166",9,0,-173.64949576,62.61006956,"20221116",-2360660.49126403,1887831.6767689
"10166",10,0,-174.05315813,62.45989067,"20221116",-2360660.70709449,1915254.47383621
"11191",11,0,-173.73223588,62.30883546,"20221116",-2384857.35645813,1912834.99988579
"12174",12,0,-173.39871039,62.13615455,"20221116",-2411473.67853153,1911222.11307978
"13166",13,0,-173.10043038,61.95538139,"20221116",-2437718.94307876,1911445.37777676
"14166",14,0,-172.74200852,62.09614904,"20221116",-2436850.54348647,1886267.69227442
"15166",15,0,-172.37301955,62.21931067,"20221116",-2437718.54562213,1861958.28583285
"16166",16,0,-172.01043703,62.34746359,"20221116",-2437718.35458089,1837648.8452323
"1734",1,0,-173.05576386,62.26233287,"20221117",-2411473.49214075,1887832.07778017
"2167",2,0,-173.33655426,62.42821497,"20221117",-2387276.81855827,1887831.88592911
"3167",3,0,-172.67357453,62.40051872,"20221117",-2411473.28765688,1862022.41413149
"4167",4,0,-172.9293529,62.57602444,"20221117",-2387276.60372308,1860409.10948969
"5167",5,0,-172.3087748,62.53892242,"20221117",-2410666.53116729,1837019.28420536
"6167",6,0,-172.59435311,62.72215112,"20221117",-2384856.75697129,1836212.53598877
"7167",7,0,-172.8825669,62.86960264,"20221117",-2362273.2266533,1837825.46139676
"8167",8,0,-173.28950402,62.74155685,"20221117",-2360660.30422343,1863635.10199659
"9167",9,0,-173.64949576,62.61006956,"20221117",-2360660.49126403,1887831.6767689
"10167",10,0,-174.05315813,62.45989067,"20221117",-2360660.70709449,1915254.47383621
"11192",11,0,-173.73223588,62.30883546,"20221117",-2384857.35645813,1912834.99988579
"12175",12,0,-173.39871039,62.13615455,"20221117",-2411473.67853153,1911222.11307978
"13167",13,0,-173.10043038,61.95538139,"20221117",-2437718.94307876,1911445.37777676
"14167",14,0,-172.74200852,62.09614904,"20221117",-2436850.54348647,1886267.69227442
"15167",15,0,-172.37301955,62.21931067,"20221117",-2437718.54562213,1861958.28583285
"16167",16,0,-172.01043703,62.34746359,"20221117",-2437718.35458089,1837648.8452323
"1735",1,0,-173.05576386,62.26233287,"20221118",-2411473.49214075,1887832.07778017
"2168",2,0,-173.33655426,62.42821497,"20221118",-2387276.81855827,1887831.88592911
"3168",3,0,-172.67357453,62.40051872,"20221118",-2411473.28765688,1862022.41413149
"4168",4,0,-172.9293529,62.57602444,"20221118",-2387276.60372308,1860409.10948969
"5168",5,0,-172.3087748,62.53892242,"20221118",-2410666.53116729,1837019.28420536
"6168",6,0,-172.59435311,62.72215112,"20221118",-2384856.75697129,1836212.53598877
"7168",7,0,-172.8825669,62.86960264,"20221118",-2362273.2266533,1837825.46139676
"8168",8,0,-173.28950402,62.74155685,"20221118",-2360660.30422343,1863635.10199659
"9168",9,0,-173.64949576,62.61006956,"20221118",-2360660.49126403,1887831.6767689
"10168",10,0,-174.05315813,62.45989067,"20221118",-2360660.70709449,1915254.47383621
"11193",11,0,-173.73223588,62.30883546,"20221118",-2384857.35645813,1912834.99988579
"12176",12,0,-173.39871039,62.13615455,"20221118",-2411473.67853153,1911222.11307978
"13168",13,0,-173.10043038,61.95538139,"20221118",-2437718.94307876,1911445.37777676
"14168",14,0,-172.74200852,62.09614904,"20221118",-2436850.54348647,1886267.69227442
"15168",15,0,-172.37301955,62.21931067,"20221118",-2437718.54562213,1861958.28583285
"16168",16,0,-172.01043703,62.34746359,"20221118",-2437718.35458089,1837648.8452323
"1736",1,0,-173.05576386,62.26233287,"20221119",-2411473.49214075,1887832.07778017
"2169",2,0,-173.33655426,62.42821497,"20221119",-2387276.81855827,1887831.88592911
"3169",3,0,-172.67357453,62.40051872,"20221119",-2411473.28765688,1862022.41413149
"4169",4,0,-172.9293529,62.57602444,"20221119",-2387276.60372308,1860409.10948969
"5169",5,0,-172.3087748,62.53892242,"20221119",-2410666.53116729,1837019.28420536
"6169",6,0,-172.59435311,62.72215112,"20221119",-2384856.75697129,1836212.53598877
"7169",7,0,-172.8825669,62.86960264,"20221119",-2362273.2266533,1837825.46139676
"8169",8,0,-173.28950402,62.74155685,"20221119",-2360660.30422343,1863635.10199659
"9169",9,0,-173.64949576,62.61006956,"20221119",-2360660.49126403,1887831.6767689
"10169",10,0,-174.05315813,62.45989067,"20221119",-2360660.70709449,1915254.47383621
"11194",11,0,-173.73223588,62.30883546,"20221119",-2384857.35645813,1912834.99988579
"12177",12,0,-173.39871039,62.13615455,"20221119",-2411473.67853153,1911222.11307978
"13169",13,0,-173.10043038,61.95538139,"20221119",-2437718.94307876,1911445.37777676
"14169",14,0,-172.74200852,62.09614904,"20221119",-2436850.54348647,1886267.69227442
"15169",15,0,-172.37301955,62.21931067,"20221119",-2437718.54562213,1861958.28583285
"16169",16,0,-172.01043703,62.34746359,"20221119",-2437718.35458089,1837648.8452323
"1737",1,0,-173.05576386,62.26233287,"20221120",-2411473.49214075,1887832.07778017
"2170",2,0,-173.33655426,62.42821497,"20221120",-2387276.81855827,1887831.88592911
"3170",3,0,-172.67357453,62.40051872,"20221120",-2411473.28765688,1862022.41413149
"4170",4,0,-172.9293529,62.57602444,"20221120",-2387276.60372308,1860409.10948969
"5170",5,0,-172.3087748,62.53892242,"20221120",-2410666.53116729,1837019.28420536
"6170",6,0,-172.59435311,62.72215112,"20221120",-2384856.75697129,1836212.53598877
"7170",7,0,-172.8825669,62.86960264,"20221120",-2362273.2266533,1837825.46139676
"8170",8,0,-173.28950402,62.74155685,"20221120",-2360660.30422343,1863635.10199659
"9170",9,0,-173.64949576,62.61006956,"20221120",-2360660.49126403,1887831.6767689
"10170",10,0,-174.05315813,62.45989067,"20221120",-2360660.70709449,1915254.47383621
"11195",11,0,-173.73223588,62.30883546,"20221120",-2384857.35645813,1912834.99988579
"12178",12,0,-173.39871039,62.13615455,"20221120",-2411473.67853153,1911222.11307978
"13170",13,0,-173.10043038,61.95538139,"20221120",-2437718.94307876,1911445.37777676
"14170",14,0,-172.74200852,62.09614904,"20221120",-2436850.54348647,1886267.69227442
"15170",15,0,-172.37301955,62.21931067,"20221120",-2437718.54562213,1861958.28583285
"16170",16,0,-172.01043703,62.34746359,"20221120",-2437718.35458089,1837648.8452323
"1738",1,0,-173.05576386,62.26233287,"20221121",-2411473.49214075,1887832.07778017
"2171",2,0,-173.33655426,62.42821497,"20221121",-2387276.81855827,1887831.88592911
"3171",3,0,-172.67357453,62.40051872,"20221121",-2411473.28765688,1862022.41413149
"4171",4,0,-172.9293529,62.57602444,"20221121",-2387276.60372308,1860409.10948969
"5171",5,0,-172.3087748,62.53892242,"20221121",-2410666.53116729,1837019.28420536
"6171",6,0,-172.59435311,62.72215112,"20221121",-2384856.75697129,1836212.53598877
"7171",7,0,-172.8825669,62.86960264,"20221121",-2362273.2266533,1837825.46139676
"8171",8,0,-173.28950402,62.74155685,"20221121",-2360660.30422343,1863635.10199659
"9171",9,0,-173.64949576,62.61006956,"20221121",-2360660.49126403,1887831.6767689
"10171",10,0,-174.05315813,62.45989067,"20221121",-2360660.70709449,1915254.47383621
"11196",11,0,-173.73223588,62.30883546,"20221121",-2384857.35645813,1912834.99988579
"12179",12,0,-173.39871039,62.13615455,"20221121",-2411473.67853153,1911222.11307978
"13171",13,0,-173.10043038,61.95538139,"20221121",-2437718.94307876,1911445.37777676
"14171",14,0,-172.74200852,62.09614904,"20221121",-2436850.54348647,1886267.69227442
"15171",15,0,-172.37301955,62.21931067,"20221121",-2437718.54562213,1861958.28583285
"16171",16,0,-172.01043703,62.34746359,"20221121",-2437718.35458089,1837648.8452323
"1739",1,0,-173.05576386,62.26233287,"20221122",-2411473.49214075,1887832.07778017
"2172",2,0,-173.33655426,62.42821497,"20221122",-2387276.81855827,1887831.88592911
"3172",3,0,-172.67357453,62.40051872,"20221122",-2411473.28765688,1862022.41413149
"4172",4,0,-172.9293529,62.57602444,"20221122",-2387276.60372308,1860409.10948969
"5172",5,0,-172.3087748,62.53892242,"20221122",-2410666.53116729,1837019.28420536
"6172",6,0,-172.59435311,62.72215112,"20221122",-2384856.75697129,1836212.53598877
"7172",7,0,-172.8825669,62.86960264,"20221122",-2362273.2266533,1837825.46139676
"8172",8,0,-173.28950402,62.74155685,"20221122",-2360660.30422343,1863635.10199659
"9172",9,0,-173.64949576,62.61006956,"20221122",-2360660.49126403,1887831.6767689
"10172",10,0,-174.05315813,62.45989067,"20221122",-2360660.70709449,1915254.47383621
"11197",11,0,-173.73223588,62.30883546,"20221122",-2384857.35645813,1912834.99988579
"12180",12,0,-173.39871039,62.13615455,"20221122",-2411473.67853153,1911222.11307978
"13172",13,0,-173.10043038,61.95538139,"20221122",-2437718.94307876,1911445.37777676
"14172",14,0,-172.74200852,62.09614904,"20221122",-2436850.54348647,1886267.69227442
"15172",15,0,-172.37301955,62.21931067,"20221122",-2437718.54562213,1861958.28583285
"16172",16,0,-172.01043703,62.34746359,"20221122",-2437718.35458089,1837648.8452323
"1740",1,0,-173.05576386,62.26233287,"20221123",-2411473.49214075,1887832.07778017
"2173",2,0,-173.33655426,62.42821497,"20221123",-2387276.81855827,1887831.88592911
"3173",3,0,-172.67357453,62.40051872,"20221123",-2411473.28765688,1862022.41413149
"4173",4,0,-172.9293529,62.57602444,"20221123",-2387276.60372308,1860409.10948969
"5173",5,0,-172.3087748,62.53892242,"20221123",-2410666.53116729,1837019.28420536
"6173",6,0,-172.59435311,62.72215112,"20221123",-2384856.75697129,1836212.53598877
"7173",7,0,-172.8825669,62.86960264,"20221123",-2362273.2266533,1837825.46139676
"8173",8,0,-173.28950402,62.74155685,"20221123",-2360660.30422343,1863635.10199659
"9173",9,0,-173.64949576,62.61006956,"20221123",-2360660.49126403,1887831.6767689
"10173",10,0,-174.05315813,62.45989067,"20221123",-2360660.70709449,1915254.47383621
"11198",11,0,-173.73223588,62.30883546,"20221123",-2384857.35645813,1912834.99988579
"12181",12,0,-173.39871039,62.13615455,"20221123",-2411473.67853153,1911222.11307978
"13173",13,0,-173.10043038,61.95538139,"20221123",-2437718.94307876,1911445.37777676
"14173",14,0,-172.74200852,62.09614904,"20221123",-2436850.54348647,1886267.69227442
"15173",15,0,-172.37301955,62.21931067,"20221123",-2437718.54562213,1861958.28583285
"16173",16,0,-172.01043703,62.34746359,"20221123",-2437718.35458089,1837648.8452323
"1741",1,0,-173.05576386,62.26233287,"20221124",-2411473.49214075,1887832.07778017
"2174",2,0,-173.33655426,62.42821497,"20221124",-2387276.81855827,1887831.88592911
"3174",3,0,-172.67357453,62.40051872,"20221124",-2411473.28765688,1862022.41413149
"4174",4,0,-172.9293529,62.57602444,"20221124",-2387276.60372308,1860409.10948969
"5174",5,0,-172.3087748,62.53892242,"20221124",-2410666.53116729,1837019.28420536
